cicle;instance;nclasses;solutionreal;solution;mojo;evalsconsumed;besteval;time;cluster
5;apache_zip 36C.odem;36;[0.0,-0.5,0.0,-1.0,0.5,0.5,1.5,2.5,2.5,-2.0,2.5,1.5,0.0,0.0,];[5, 4, 5, 3, 6, 6, 8, 10, 10, 1, 10, 8, 5, 5];100.0;16724;16724;1817042 ; [5, 5, 5, 5, 5, 5, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35]
5;apache_zip 36C.odem;36;[0.5,0.5,-2.0,2.5,2.5,1.5,2.0,1.5,-0.5,-2.0,-1.5,0.5,-0.5,2.0,0.5,-0.5,-2.5,-2.0,];[6, 6, 1, 10, 10, 8, 9, 8, 4, 1, 2, 6, 4, 9, 6, 4, 0, 1];100.0;1956;1956;199978 ; [5, 5, 5, 5, 5, 5, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35]
1;apache_zip 36C.odem;36;[0.5,2.0,-1.0,1.0,-1.0,1.5,0.0,1.0,0.0,-2.0,1.5,0.5,0.5,-1.0,-2.5,-2.0,-1.0,-2.0,];[6, 9, 3, 7, 3, 8, 5, 7, 5, 1, 8, 6, 6, 3, 0, 1, 3, 1];97.06;20022;19466;2134628 ; [35, 13, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 13, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35]
4;apache_zip 36C.odem;36;[-1.0,-1.5,2.5,-2.0,-2.5,0.5,-0.5,-1.0,2.0,1.5,-2.5,1.5,-2.5,2.5,];[3, 2, 10, 1, 0, 6, 4, 3, 9, 8, 0, 8, 0, 10];97.06;20021;630;2133108 ; [0, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35]
7;seemp 31C.odem;31;[-2.0,-2.0,-1.5,-2.0,-0.5,-1.0,2.0,-2.5,0.0,2.5,-1.5,0.5,-2.0,2.0,-2.5,1.5,-0.5,-1.5,];[1, 1, 2, 1, 4, 3, 9, 0, 5, 10, 2, 6, 1, 9, 0, 8, 4, 2];100.0;8919;8919;613793 ; [27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 30, 26, 30, 30, 30, 30, 26, 26, 27, 30, 30, 30]
6;seemp 31C.odem;31;[-1.0,1.5,-1.5,-1.5,2.5,0.0,-1.0,-1.5,1.0,2.5,-0.5,2.5,-0.5,-2.0,-2.0,-2.0,-1.5,2.0,];[3, 8, 2, 2, 10, 5, 3, 2, 7, 10, 4, 10, 4, 1, 1, 1, 2, 9];100.0;10257;10257;671889 ; [27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 30, 26, 30, 30, 30, 30, 26, 26, 27, 30, 30, 30]
6;javaocr 59C.odem;59;[-2.5,0.0,0.0,-2.5,-1.5,-1.5,];[0, 5, 5, 0, 2, 2];100.0;722;722;288403 ; [17, 57, 57, 57, 57, 17, 17, 17, 17, 57, 13, 13, 13, 13, 16, 16, 16, 17, 57, 57, 26, 57, 24, 24, 24, 26, 26, 30, 30, 30, 30, 37, 37, 37, 37, 37, 37, 37, 47, 54, 54, 54, 57, 57, 58, 57, 58, 47, 57, 54, 54, 54, 54, 54, 54, 57, 57, 57, 58]
0;apache_zip 36C.odem;36;[0.5,1.0,-2.5,-0.5,-2.0,0.0,1.5,-2.5,-1.5,1.0,-0.5,2.5,-0.5,-1.0,-1.5,-0.5,-0.5,-1.0,];[6, 7, 0, 4, 1, 5, 8, 0, 2, 7, 4, 10, 4, 3, 2, 4, 4, 3];97.06;20031;7801;2187634 ; [35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 30, 35, 35, 35, 35, 35]
2;apache_zip 36C.odem;36;[-1.5,1.5,0.0,1.5,-1.5,0.5,1.0,-2.5,2.0,-1.5,0.5,2.0,0.0,1.0,1.5,-1.0,0.5,-2.5,];[2, 8, 5, 8, 2, 6, 7, 0, 9, 2, 6, 9, 5, 7, 8, 3, 6, 0];97.06;20016;16699;2206135 ; [31, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 31, 35, 35, 35, 35]
9;apache_zip 36C.odem;36;[-1.0,0.5,2.0,1.0,2.0,-1.5,-0.5,2.5,0.5,-0.5,2.0,-1.0,-0.5,2.0,-1.0,-0.5,0.0,1.0,];[3, 6, 9, 7, 9, 2, 4, 10, 6, 4, 9, 3, 4, 9, 3, 4, 5, 7];100.0;754;754;72103 ; [5, 5, 5, 5, 5, 5, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35]
5;udt-java 56C.odem;56;[-2.5,0.0,0.0,-1.5,-1.0,0.0,];[0, 5, 5, 2, 3, 5];100.0;1975;1975;708616 ; [18, 24, 46, 55, 29, 53, 47, 18, 46, 46, 18, 29, 18, 53, 16, 30, 16, 24, 18, 20, 20, 27, 23, 23, 24, 55, 26, 27, 30, 29, 30, 34, 36, 53, 34, 53, 36, 53, 38, 46, 52, 42, 42, 48, 48, 52, 46, 47, 48, 54, 53, 54, 52, 53, 54, 55]
9;jnanoxml 25C.odem;25;[-2.0,0.0,-1.5,-0.5,1.5,-1.5,-2.5,-2.0,];[1, 5, 2, 4, 8, 2, 0, 1];90.91;20000;10310;817429 ; [19, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 19, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]
8;seemp 31C.odem;31;[2.0,1.0,2.0,2.0,2.0,2.5,1.5,1.0,0.0,-0.5,1.0,-0.5,2.0,1.0,-1.5,0.5,0.0,0.0,];[9, 7, 9, 9, 9, 10, 8, 7, 5, 4, 7, 4, 9, 7, 2, 6, 5, 5];100.0;3548;3548;226668 ; [27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 30, 26, 30, 30, 30, 30, 26, 26, 27, 30, 30, 30]
9;jnanoxml 25C.odem;25;[0.0,0.0,1.5,0.5,2.5,1.0,0.5,-0.5,1.5,1.0,];[5, 5, 8, 6, 10, 7, 6, 4, 8, 7];86.36;20003;2278;774912 ; [0, 1, 17, 17, 4, 5, 6, 7, 8, 17, 17, 11, 12, 17, 17, 15, 17, 17, 18, 19, 20, 21, 22, 23, 24]
7;apache_zip 36C.odem;36;[-1.0,0.0,1.0,1.5,2.0,-2.5,-1.0,-1.0,2.5,-2.0,-0.5,-2.5,-2.5,-2.5,-1.0,-1.0,];[3, 5, 7, 8, 9, 0, 3, 3, 10, 1, 4, 0, 0, 0, 3, 3];100.0;16793;16793;1788382 ; [5, 5, 5, 5, 5, 5, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35]
8;jnanoxml 25C.odem;25;[-2.5,2.0,2.5,-2.5,-2.0,-1.5,-1.0,2.0,-1.0,1.0,0.0,0.0,-1.0,-0.5,];[0, 9, 10, 0, 1, 2, 3, 9, 3, 7, 5, 5, 3, 4];86.36;20004;13888;790784 ; [20, 1, 8, 10, 19, 10, 20, 19, 8, 9, 10, 11, 12, 13, 14, 19, 16, 17, 18, 19, 20, 21, 22, 23, 24]
9;jnanoxml 25C.odem;25;[-2.5,-0.5,-2.0,-2.0,-1.5,0.0,1.0,-2.0,-0.5,-2.5,-0.5,-2.5,];[0, 4, 1, 1, 2, 5, 7, 1, 4, 0, 4, 0];86.36;20004;13808;799556 ; [13, 12, 2, 3, 13, 13, 12, 13, 13, 9, 10, 13, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]
9;jnanoxml 25C.odem;25;[1.5,0.0,-1.0,-2.0,0.0,-1.5,-1.0,2.5,-1.0,0.5,2.5,2.0,1.5,1.0,];[8, 5, 3, 1, 5, 2, 3, 10, 3, 6, 10, 9, 8, 7];72.73;20007;2791;791182 ; [16, 3, 20, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]
8;jnanoxml 25C.odem;25;[-2.0,-1.5,-1.0,-2.0,0.5,-0.5,-0.5,-2.0,1.5,-2.5,2.0,-0.5,];[1, 2, 3, 1, 6, 4, 4, 1, 8, 0, 9, 4];95.45;20013;15574;815693 ; [0, 1, 2, 4, 4, 5, 6, 7, 8, 9, 10, 11, 14, 14, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]
8;jnanoxml 25C.odem;25;[-1.5,0.5,-0.5,-1.5,0.5,-2.0,-2.0,-0.5,2.0,-2.0,1.5,-1.0,-0.5,-1.5,-2.0,1.0,];[2, 6, 4, 2, 6, 1, 1, 4, 9, 1, 8, 3, 4, 2, 1, 7];81.82;20013;14562;778397 ; [0, 1, 2, 3, 24, 5, 6, 7, 21, 9, 17, 19, 14, 14, 14, 23, 16, 17, 18, 19, 20, 21, 23, 23, 24]
9;jnanoxml 25C.odem;25;[1.0,1.5,0.0,2.5,1.5,-1.0,-1.0,-1.5,-2.5,-1.5,2.5,-2.5,-1.0,-1.5,-2.0,-1.5,];[7, 8, 5, 10, 8, 3, 3, 2, 0, 2, 10, 0, 3, 2, 1, 2];77.27;20005;2915;809179 ; [6, 1, 13, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]
8;jnanoxml 25C.odem;25;[-2.0,1.5,-1.5,-1.5,-2.5,-2.5,0.5,0.0,2.5,-2.5,-2.0,-2.5,-1.0,2.0,0.0,-1.0,1.0,-1.0,];[1, 8, 2, 2, 0, 0, 6, 5, 10, 0, 1, 0, 3, 9, 5, 3, 7, 3];72.73;20017;12229;809167 ; [6, 6, 2, 3, 4, 19, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]
4;seemp 31C.odem;31;[-1.0,1.0,-1.0,1.0,2.5,2.5,1.0,-2.0,-2.0,2.0,0.5,-1.5,0.0,-2.0,-0.5,-1.0,-2.0,-1.0,];[3, 7, 3, 7, 10, 10, 7, 1, 1, 9, 6, 2, 5, 1, 4, 3, 1, 3];92.86;20015;20015;1327633 ; [28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 12, 12, 12, 28, 28, 28, 28, 28, 28, 30, 26, 30, 30, 30, 30, 26, 26, 28, 28, 30, 30]
9;jnanoxml 25C.odem;25;[2.0,1.0,2.5,-2.5,-2.0,2.5,1.0,2.0,0.5,0.0,2.0,0.5,1.5,2.5,0.5,0.5,2.5,-1.0,];[9, 7, 10, 0, 1, 10, 7, 9, 6, 5, 9, 6, 8, 10, 6, 6, 10, 3];72.73;20005;11614;810170 ; [1, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]
8;seemp 31C.odem;31;[-2.5,2.0,2.0,0.0,-1.0,-2.0,-2.5,-2.0,-1.5,0.5,2.5,-1.0,-2.5,-1.5,-1.5,0.0,];[0, 9, 9, 5, 3, 1, 0, 1, 2, 6, 10, 3, 0, 2, 2, 5];96.43;20029;4747;1365475 ; [30, 30, 30, 3, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30]
8;apache_zip 36C.odem;36;[-0.5,1.5,2.5,2.5,0.5,0.5,-0.5,1.0,0.0,2.5,-1.0,2.0,2.0,-2.0,];[4, 8, 10, 10, 6, 6, 4, 7, 5, 10, 3, 9, 9, 1];100.0;7341;7341;765962 ; [5, 5, 5, 5, 5, 5, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35]
5;seemp 31C.odem;31;[1.5,2.5,2.5,-0.5,-0.5,-0.5,0.0,1.5,-1.5,1.0,2.5,1.0,1.0,-0.5,2.5,0.5,0.0,-0.5,];[8, 10, 10, 4, 4, 4, 5, 8, 2, 7, 10, 7, 7, 4, 10, 6, 5, 4];100.0;17655;17655;1203505 ; [27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 30, 26, 30, 30, 30, 30, 26, 26, 27, 30, 30, 30]
7;apache_zip 36C.odem;36;[2.0,-1.5,1.0,-2.5,-0.5,0.0,0.5,0.5,-1.5,2.0,0.0,-1.5,2.5,1.0,1.0,-1.5,1.0,2.0,];[9, 2, 7, 0, 4, 5, 6, 6, 2, 9, 5, 2, 10, 7, 7, 2, 7, 9];100.0;7913;7913;772830 ; [5, 5, 5, 5, 5, 5, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35]
4;udt-java 56C.odem;56;[0.5,0.0,0.0,2.5,1.5,0.0,];[6, 5, 5, 10, 8, 5];100.0;6581;6581;2306177 ; [18, 24, 46, 55, 29, 53, 47, 18, 46, 46, 18, 29, 18, 53, 16, 30, 16, 24, 18, 20, 20, 27, 23, 23, 24, 55, 26, 27, 30, 29, 30, 34, 36, 53, 34, 53, 36, 53, 38, 46, 52, 42, 42, 48, 48, 52, 46, 47, 48, 54, 53, 54, 52, 53, 54, 55]
6;apache_zip 36C.odem;36;[-2.5,0.0,0.0,-0.5,-1.0,1.5,1.0,-2.0,-1.0,-2.5,-1.5,-0.5,-1.5,-2.0,];[0, 5, 5, 4, 3, 8, 7, 1, 3, 0, 2, 4, 2, 1];97.06;20025;711;1989569 ; [34, 34, 34, 34, 35, 34, 34, 35, 34, 34, 35, 34, 35, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 35, 34, 34, 35, 34, 35]
9;apache_zip 36C.odem;36;[-1.5,0.0,-2.5,-2.5,2.0,-1.5,0.5,-2.0,0.0,-0.5,0.5,0.0,2.0,-1.5,-0.5,0.0,];[2, 5, 0, 0, 9, 2, 6, 1, 5, 4, 6, 5, 9, 2, 4, 5];97.06;20030;7818;2007729 ; [35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 17, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35]
9;seemp 31C.odem;31;[-1.5,-2.5,-2.5,2.5,0.0,1.5,-1.0,-2.0,-0.5,1.0,-2.5,2.5,1.5,-1.5,-2.0,-1.5,-2.0,-0.5,];[2, 0, 0, 10, 5, 8, 3, 1, 4, 7, 0, 10, 8, 2, 1, 2, 1, 4];96.43;20008;139;1338170 ; [30, 30, 30, 30, 30, 30, 30, 30, 30, 9, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30]
6;apache_zip 36C.odem;36;[-2.0,2.5,1.0,2.0,-1.0,1.5,-1.5,0.0,-2.5,2.5,-0.5,2.5,-2.0,-2.5,0.5,0.0,-1.0,0.0,];[1, 10, 7, 9, 3, 8, 2, 5, 0, 10, 4, 10, 1, 0, 6, 5, 3, 5];100.0;16117;16117;1579249 ; [5, 5, 5, 5, 5, 5, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35]
9;apache_zip 36C.odem;36;[2.5,-1.0,1.0,2.0,-2.0,0.0,0.0,1.0,1.0,-2.5,0.5,-0.5,2.0,1.5,];[10, 3, 7, 9, 1, 5, 5, 7, 7, 0, 6, 4, 9, 8];100.0;17754;17754;1703231 ; [5, 5, 5, 5, 5, 5, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35]
3;javaocr 59C.odem;59;[-1.0,0.0,0.0,-2.5,-1.5,0.0,];[3, 5, 5, 0, 2, 5];100.0;9249;9249;3816756 ; [17, 57, 57, 57, 57, 17, 17, 17, 17, 57, 13, 13, 13, 13, 16, 16, 16, 17, 57, 57, 26, 57, 24, 24, 24, 26, 26, 30, 30, 30, 30, 37, 37, 37, 37, 37, 37, 37, 47, 54, 54, 54, 57, 57, 58, 57, 58, 47, 57, 54, 54, 54, 54, 54, 54, 57, 57, 57, 58]
8;apache_zip 36C.odem;36;[1.0,0.5,1.5,-1.5,-2.5,0.5,-0.5,-1.0,1.0,-1.5,-2.5,2.0,0.0,-1.0,2.0,2.0,0.0,-2.0,];[7, 6, 8, 2, 0, 6, 4, 3, 7, 2, 0, 9, 5, 3, 9, 9, 5, 1];97.06;20011;10316;1900393 ; [14, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 14, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35]
2;udt-java 56C.odem;56;[-1.5,0.0,0.0,-1.5,-1.0,0.0,];[2, 5, 5, 2, 3, 5];100.0;14384;14384;5094311 ; [18, 24, 46, 55, 29, 53, 47, 18, 46, 46, 18, 29, 18, 53, 16, 30, 16, 24, 18, 20, 20, 27, 23, 23, 24, 55, 26, 27, 30, 29, 30, 34, 36, 53, 34, 53, 36, 53, 38, 46, 52, 42, 42, 48, 48, 52, 46, 47, 48, 54, 53, 54, 52, 53, 54, 55]
8;javaocr 59C.odem;59;[-1.0,0.0,0.0,-2.5,-1.5,0.0,];[3, 5, 5, 0, 2, 5];100.0;5036;5036;1911492 ; [17, 57, 57, 57, 57, 17, 17, 17, 17, 57, 13, 13, 13, 13, 16, 16, 16, 17, 57, 57, 26, 57, 24, 24, 24, 26, 26, 30, 30, 30, 30, 37, 37, 37, 37, 37, 37, 37, 47, 54, 54, 54, 57, 57, 58, 57, 58, 47, 57, 54, 54, 54, 54, 54, 54, 57, 57, 57, 58]
7;javaocr 59C.odem;59;[0.5,0.0,0.0,2.0,1.0,0.5,];[6, 5, 5, 9, 7, 6];100.0;9613;9613;3689611 ; [17, 57, 57, 57, 57, 17, 17, 17, 17, 57, 13, 13, 13, 13, 16, 16, 16, 17, 57, 57, 26, 57, 24, 24, 24, 26, 26, 30, 30, 30, 30, 37, 37, 37, 37, 37, 37, 37, 47, 54, 54, 54, 57, 57, 58, 57, 58, 47, 57, 54, 54, 54, 54, 54, 54, 57, 57, 57, 58]
7;udt-java 56C.odem;56;[-1.0,0.0,0.0,-1.5,-1.0,0.0,];[3, 5, 5, 2, 3, 5];100.0;8623;8623;2889374 ; [18, 24, 46, 55, 29, 53, 47, 18, 46, 46, 18, 29, 18, 53, 16, 30, 16, 24, 18, 20, 20, 27, 23, 23, 24, 55, 26, 27, 30, 29, 30, 34, 36, 53, 34, 53, 36, 53, 38, 46, 52, 42, 42, 48, 48, 52, 46, 47, 48, 54, 53, 54, 52, 53, 54, 55]
0;udt-java 56C.odem;56;[-1.5,0.0,0.0,-2.5,-1.5,0.0,];[2, 5, 5, 0, 2, 5];100.0;17197;17197;6094139 ; [18, 24, 46, 55, 29, 53, 47, 18, 46, 46, 18, 29, 18, 53, 16, 30, 16, 24, 18, 20, 20, 27, 23, 23, 24, 55, 26, 27, 30, 29, 30, 34, 36, 53, 34, 53, 36, 53, 38, 46, 52, 42, 42, 48, 48, 52, 46, 47, 48, 54, 53, 54, 52, 53, 54, 55]
9;javaocr 59C.odem;59;[2.5,0.0,0.0,2.0,1.0,1.5,];[10, 5, 5, 9, 7, 8];100.0;2458;2458;916042 ; [17, 57, 57, 57, 57, 17, 17, 17, 17, 57, 13, 13, 13, 13, 16, 16, 16, 17, 57, 57, 26, 57, 24, 24, 24, 26, 26, 30, 30, 30, 30, 37, 37, 37, 37, 37, 37, 37, 47, 54, 54, 54, 57, 57, 58, 57, 58, 47, 57, 54, 54, 54, 54, 54, 54, 57, 57, 57, 58]
1;udt-java 56C.odem;56;[-0.5,-1.0,-1.0,-2.5,-1.0,-0.5,1.0,-2.5,-0.5,-2.5,2.5,0.0,-2.5,0.5,-0.5,0.0,];[4, 3, 3, 0, 3, 4, 7, 0, 4, 0, 10, 5, 0, 6, 4, 5];48.0;20007;19697;6743387 ; [55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 48, 55, 55, 55, 55, 55, 55, 55]
1;udt-java 56C.odem;56;[-2.5,0.0,0.0,0.5,1.0,0.5,-0.5,-2.5,-1.0,-1.5,];[0, 5, 5, 6, 7, 6, 4, 0, 3, 2];80.0;20003;5156;6824937 ; [37, 24, 11, 25, 11, 35, 47, 37, 37, 37, 37, 11, 37, 37, 24, 37, 45, 24, 34, 20, 20, 27, 37, 37, 24, 25, 27, 27, 30, 37, 30, 34, 36, 35, 34, 35, 36, 37, 38, 39, 52, 48, 42, 48, 44, 45, 46, 47, 48, 51, 50, 51, 52, 53, 54, 55]
2;udt-java 56C.odem;56;[2.5,-1.5,1.5,-1.0,1.0,-2.0,-2.0,0.5,-0.5,1.0,2.5,2.0,2.5,1.0,1.5,2.5,0.5,1.0,];[10, 2, 8, 3, 7, 1, 1, 6, 4, 7, 10, 9, 10, 7, 8, 10, 6, 7];52.0;20010;5802;6770610 ; [48, 1, 2, 3, 4, 42, 6, 49, 8, 48, 10, 11, 48, 42, 14, 15, 48, 46, 18, 19, 20, 21, 22, 48, 24, 25, 26, 27, 48, 29, 30, 31, 32, 33, 34, 35, 36, 42, 38, 39, 48, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]
0;udt-java 56C.odem;56;[-2.0,-2.0,0.5,-2.0,1.5,-2.0,-0.5,1.5,2.5,0.5,1.0,-2.5,-2.0,1.5,-2.5,1.5,-1.0,-2.0,];[1, 1, 6, 1, 8, 1, 4, 8, 10, 6, 7, 0, 1, 8, 0, 8, 3, 1];42.0;20033;7697;6795596 ; [28, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]
2;udt-java 56C.odem;56;[1.5,2.0,-0.5,2.5,-2.5,-0.5,0.0,-0.5,];[8, 9, 4, 10, 0, 4, 5, 4];80.0;20001;7397;6867101 ; [55, 54, 55, 55, 54, 55, 55, 55, 55, 55, 54, 55, 54, 55, 54, 55, 55, 55, 54, 55, 55, 55, 55, 55, 55, 55, 54, 55, 54, 54, 55, 55, 55, 55, 54, 55, 54, 55, 55, 55, 54, 54, 54, 54, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 54, 55]
0;udt-java 56C.odem;56;[-2.5,-1.0,-2.5,-1.0,0.0,0.0,-1.0,-1.5,-1.5,-2.0,2.5,-0.5,];[0, 3, 0, 3, 5, 5, 3, 2, 2, 1, 10, 4];66.0;20011;8823;6869832 ; [49, 25, 54, 55, 52, 55, 55, 49, 55, 9, 55, 55, 12, 54, 55, 54, 55, 55, 35, 54, 55, 52, 55, 54, 52, 25, 26, 27, 28, 29, 30, 54, 32, 54, 34, 35, 36, 54, 54, 39, 40, 41, 42, 43, 44, 45, 55, 47, 48, 49, 54, 51, 52, 53, 54, 55]
3;udt-java 56C.odem;56;[-2.5,-1.5,-2.5,0.5,-2.5,-2.0,-1.5,1.0,-2.0,1.0,1.5,1.0,2.5,-2.5,];[0, 2, 0, 6, 0, 1, 2, 7, 1, 7, 8, 7, 10, 0];56.0;20004;11816;6863290 ; [54, 42, 42, 54, 54, 42, 6, 7, 54, 39, 10, 42, 27, 42, 14, 50, 42, 42, 54, 19, 42, 42, 22, 55, 24, 25, 54, 27, 55, 37, 30, 31, 32, 33, 34, 35, 36, 37, 54, 39, 51, 41, 42, 48, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]
0;udt-java 56C.odem;56;[-1.0,-2.5,0.5,0.0,-2.0,-2.5,-2.0,-2.0,0.0,-2.5,0.0,0.0,-0.5,-2.5,-2.0,-2.0,];[3, 0, 6, 5, 1, 0, 1, 1, 5, 0, 5, 5, 4, 0, 1, 1];68.0;20028;1129;6866910 ; [55, 55, 55, 55, 55, 55, 55, 55, 55, 9, 55, 55, 12, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 26, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 37, 55, 55, 55, 55, 55, 43, 55, 55, 55, 55, 48, 55, 55, 55, 52, 55, 55, 55]
2;udt-java 56C.odem;56;[-2.0,-2.5,2.5,-2.5,2.0,1.5,0.5,2.0,0.5,2.5,];[1, 0, 10, 0, 9, 8, 6, 9, 6, 10];84.0;20004;5799;6908712 ; [18, 26, 2, 55, 4, 55, 55, 7, 8, 9, 10, 11, 18, 55, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 55, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 55, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 55, 50, 51, 55, 55, 54, 55]
2;udt-java 56C.odem;56;[-2.5,0.5,2.0,1.5,0.0,-2.5,-1.5,-0.5,-2.5,-1.5,1.0,-1.5,];[0, 6, 9, 8, 5, 0, 2, 4, 0, 2, 7, 2];72.0;20001;7973;6911735 ; [12, 8, 8, 3, 47, 5, 6, 7, 8, 9, 37, 46, 12, 42, 21, 30, 16, 17, 18, 44, 20, 21, 22, 44, 24, 25, 39, 44, 31, 30, 30, 31, 33, 33, 45, 45, 36, 37, 39, 39, 45, 47, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]
3;udt-java 56C.odem;56;[-2.5,-2.5,-2.5,-2.0,-1.5,-1.5,1.0,0.5,-2.0,1.0,-1.0,1.0,-1.0,0.5,0.0,-1.0,1.0,-0.5,];[0, 0, 0, 1, 2, 2, 7, 6, 1, 7, 3, 7, 3, 6, 5, 3, 7, 4];52.0;20007;7592;6865966 ; [12, 17, 8, 3, 4, 5, 9, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 28, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]
